,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,Label
1393,6.027,80.0,25.1,43.4,11.6,939,958,946,959,1
1394,6.00934,80.0,25.1,43.4,11.7,938,958,946,959,0
1395,5.9837099999999985,80.0,25.1,43.4,11.6,940,959,936,958,0
1396,5.9501,80.0,25.1,43.4,11.6,931,959,938,961,1
1397,6.03611,80.0,25.3,43.7,11.8,939,960,947,959,0
1398,6.0030800000000015,80.0,25.3,43.8,11.6,940,956,948,959,0
1399,6.01306,80.0,25.3,43.8,11.6,941,956,943,958,0
1400,5.97061,80.0,25.3,43.8,11.7,929,960,938,959,1
1401,5.96719,80.0,25.3,43.7,13.1,942,960,946,958,1
1402,7.5118399999999985,100.0,25.6,43.0,11.7,799,941,842,955,0
1403,7.40741,100.0,25.6,43.0,12.0,802,967,812,950,0
1404,7.42899,100.0,25.6,42.9,11.7,835,949,833,952,0
1405,7.456139999999999,100.0,25.6,42.9,11.8,806,965,802,928,0
1406,7.4192399999999985,100.0,25.6,43.1,11.7,814,953,838,951,0
1407,7.324560000000001,100.0,25.5,43.1,11.6,819,956,819,932,0
1408,7.3795600000000015,100.0,25.5,43.1,11.6,796,954,803,951,0
1409,7.40253,100.0,25.5,43.2,11.6,787,937,810,931,0
1410,7.40045,100.0,25.5,43.2,11.8,826,924,847,949,0
1411,7.40114,100.0,25.4,43.3,11.6,864,959,832,952,0
1412,7.41367,100.0,25.4,43.3,11.7,874,935,826,953,0
1413,7.395569999999997,100.0,25.4,43.0,11.9,856,959,839,957,0
1414,7.3948800000000015,100.0,25.4,42.7,11.6,855,948,833,955,0
1415,7.4310800000000015,100.0,25.4,42.4,11.8,842,938,832,954,0
1416,7.40823,100.0,25.4,42.2,11.7,832,948,838,956,0
1417,7.40253,100.0,25.4,42.1,11.5,831,949,831,932,0
1418,7.44222,100.0,25.4,42.1,11.6,829,934,828,937,0
1419,7.38722,100.0,25.4,42.0,11.8,825,935,851,925,0
1420,7.410889999999997,100.0,25.4,42.0,11.6,868,932,817,940,0
1421,7.38165,100.0,25.4,42.0,11.6,865,954,842,955,0
1422,7.368419999999999,100.0,25.4,42.1,11.7,837,948,850,946,0
1423,7.432469999999999,100.0,25.4,42.3,11.7,833,936,840,931,0
1424,7.38316,100.0,25.4,42.4,11.5,834,965,810,947,0
1425,7.337789999999999,100.0,25.4,42.5,11.7,858,955,839,960,0
1426,7.40671,100.0,25.4,43.1,11.6,809,938,838,956,0
1427,7.39643,100.0,25.4,43.1,11.6,819,955,823,956,0
1428,7.36355,100.0,25.4,43.2,11.9,825,960,813,930,0
1429,7.380260000000002,100.0,25.4,43.3,11.6,811,924,806,930,0
1430,7.44361,100.0,25.4,43.3,11.6,811,932,812,944,0
1431,7.416460000000002,100.0,25.4,43.4,11.6,795,947,801,953,0
1432,7.3468399999999985,100.0,25.4,43.4,11.6,828,944,796,940,0
1433,7.35589,100.0,25.4,43.4,11.7,839,934,796,939,0
1434,7.39617,100.0,25.4,43.5,11.7,808,950,808,951,0
1435,7.438739999999999,100.0,25.4,43.9,12.1,820,950,816,949,0
1436,7.39836,100.0,25.4,43.9,11.7,805,938,798,941,0
1437,7.41507,100.0,25.4,43.9,11.6,799,935,815,955,0
1438,7.39418,100.0,25.5,43.8,11.6,832,927,813,927,0
1439,7.3726,100.0,25.4,43.9,11.6,813,938,806,948,0
1440,7.42342,100.0,25.4,43.9,11.5,809,937,809,954,0
1441,7.43595,100.0,25.4,44.0,11.6,826,959,812,935,0
1442,7.42063,100.0,25.4,44.0,11.9,806,947,821,953,0
1443,7.41507,100.0,25.4,44.2,11.6,775,954,799,932,0
1444,7.34197,100.0,25.3,44.3,11.8,805,938,847,955,0
1445,7.3487300000000015,100.0,25.3,44.3,11.7,802,938,829,955,0
1446,7.39975,100.0,25.4,44.3,12.1,801,951,820,966,0
1447,7.452660000000002,100.0,25.4,44.2,11.8,829,939,818,950,0
1448,7.44729,100.0,25.4,44.2,11.7,809,944,818,937,0
1449,7.395569999999997,100.0,25.4,44.1,11.5,816,945,816,925,0
1450,7.368419999999999,100.0,25.4,43.8,11.9,865,957,844,947,0
1451,7.3545,100.0,25.4,43.9,11.6,845,968,817,936,0
1452,7.39836,100.0,25.4,43.9,11.6,803,956,809,936,0
1453,7.39209,100.0,25.4,43.9,11.6,784,936,811,949,0
1454,7.416460000000002,100.0,25.4,43.9,11.8,819,967,816,949,0
1455,7.44291,100.0,25.4,43.9,11.6,847,935,810,957,0
1456,7.396269999999999,100.0,25.4,44.0,11.7,810,967,804,930,0
1457,7.3879100000000015,100.0,25.4,44.0,11.6,796,955,798,935,0
1458,7.397660000000001,100.0,25.4,44.0,11.6,820,947,819,944,0
1459,7.339180000000002,100.0,25.4,44.0,11.6,832,936,818,940,0
1460,7.44848,100.0,25.4,43.9,11.7,815,936,817,933,0
1461,7.372839999999999,100.0,25.4,43.9,11.6,814,940,798,927,0
1462,7.4310800000000015,100.0,25.4,43.9,11.7,798,958,818,931,0
1463,7.38095,100.0,25.4,43.8,11.7,803,969,777,935,0
1464,7.3726,100.0,25.4,43.7,11.6,828,951,790,951,0
1465,7.404619999999999,100.0,25.4,43.7,11.6,815,954,817,933,0
1466,7.39836,100.0,25.5,43.6,12.9,818,928,839,917,0
1467,7.41298,100.0,25.4,43.9,11.7,820,956,828,952,0
1468,7.42203,100.0,25.4,43.9,11.7,817,965,801,948,0
1469,7.339180000000002,100.0,25.4,43.8,11.7,815,943,823,949,0
1470,7.395569999999997,100.0,25.4,43.7,11.6,800,949,842,932,0
1471,7.40114,100.0,25.4,43.6,11.6,787,969,830,932,0
1472,7.389310000000001,100.0,25.4,43.6,11.7,796,948,779,951,0
1473,7.4088,100.0,25.4,43.6,11.6,812,965,792,950,0
1474,7.42829,100.0,25.4,43.6,11.6,816,957,831,945,1
1475,7.41785,100.0,25.4,43.6,11.5,823,929,790,910,1
1476,7.359369999999997,100.0,25.4,43.7,11.6,843,928,818,944,1
1477,7.42272,100.0,25.5,43.6,11.7,821,925,833,950,0
1478,7.401839999999999,100.0,25.5,43.7,11.5,824,951,831,966,0
1479,7.39418,100.0,25.6,43.4,11.7,824,951,817,953,0
1480,7.452660000000002,100.0,25.6,43.4,11.5,844,938,816,956,0
1481,7.37747,100.0,25.6,43.4,11.6,822,967,826,941,0
1482,7.401839999999999,100.0,25.6,43.5,11.6,796,968,813,932,0
1483,7.360069999999999,100.0,25.6,43.5,11.5,797,967,808,948,0
1484,7.39,100.0,25.6,43.6,11.6,799,924,806,930,0
1485,7.41715,100.0,25.6,43.6,11.6,812,943,806,935,0
1486,7.44152,100.0,25.6,43.6,11.7,822,955,815,933,0
1487,7.3948800000000015,100.0,25.5,43.5,11.7,847,939,807,929,0
1488,7.396269999999999,100.0,25.5,43.4,11.7,831,939,825,950,0
1489,7.42665,100.0,25.5,43.4,11.7,793,966,828,948,0
1490,7.404619999999999,100.0,25.6,43.4,11.7,811,957,801,952,0
1491,7.49582,100.0,25.6,43.4,11.6,820,956,808,952,0
1492,7.382339999999999,100.0,25.6,43.4,11.6,850,966,823,951,0
1493,7.32247,100.0,25.6,43.4,11.6,824,959,780,948,0
1494,7.35589,100.0,25.6,43.4,11.6,832,953,811,947,0
1495,7.38095,100.0,25.6,43.3,11.6,777,944,802,931,0
1496,7.41565,100.0,25.6,43.2,11.6,827,934,824,952,0
1497,7.34127,100.0,25.6,43.2,11.8,854,954,864,965,0
1498,7.372839999999999,100.0,25.6,43.3,11.7,842,935,852,944,0
1499,7.410189999999999,100.0,25.6,43.3,11.6,862,959,865,949,0
1500,7.42063,100.0,25.6,43.3,11.8,858,953,860,951,0
1501,7.42829,100.0,25.6,43.3,11.6,841,938,870,933,0
1502,7.401839999999999,100.0,25.6,43.4,11.6,849,969,850,958,0
1503,7.416460000000002,100.0,25.6,43.3,11.7,864,942,851,931,0
1504,7.41781,100.0,25.5,43.1,11.7,869,966,855,943,0
1505,7.337789999999999,100.0,25.5,43.0,11.6,881,961,855,950,0
1506,7.39348,100.0,25.5,42.9,11.6,841,938,839,956,0
1507,7.45823,100.0,25.6,42.9,11.7,859,937,865,943,0
1508,7.40741,100.0,25.6,42.9,11.5,853,935,857,949,0
1509,7.36355,100.0,25.6,42.9,11.7,869,955,860,933,0
1510,7.3830399999999985,100.0,25.6,43.0,11.7,859,956,846,933,0
1511,7.4394300000000015,100.0,25.6,43.1,11.7,893,937,851,947,0
1512,7.414860000000001,100.0,25.6,43.1,11.7,859,951,858,961,0
1513,7.38685,100.0,25.6,43.1,11.5,841,951,877,940,0
1514,7.36494,100.0,25.6,42.8,11.9,870,939,851,950,0
1515,7.3879100000000015,100.0,25.6,42.8,11.6,827,938,815,927,0
1516,7.383739999999999,100.0,25.6,42.8,11.6,800,940,818,960,0
1517,7.39905,100.0,25.6,42.9,11.6,808,950,790,955,0
1518,7.4032300000000015,100.0,25.6,42.9,11.7,811,955,796,928,0
1519,7.41265,100.0,25.6,42.9,11.6,814,966,842,951,0
1520,7.43456,100.0,25.6,42.9,11.7,815,948,819,935,0
1521,7.3357,100.0,25.6,42.9,11.6,836,954,814,950,0
1522,7.40602,100.0,25.6,42.9,11.6,812,947,804,930,0
1523,7.429289999999999,100.0,25.6,42.8,11.7,866,928,868,920,0
1524,7.39836,100.0,25.6,42.7,11.9,872,929,856,956,0
1525,7.38583,100.0,25.6,42.7,11.6,877,939,853,960,0
1526,7.35798,100.0,25.6,42.7,12.1,854,962,856,954,0
1527,7.4241199999999985,100.0,25.6,42.7,11.6,834,972,852,938,0
1528,7.44918,100.0,25.6,42.7,11.9,833,939,810,954,0
1529,7.3868,100.0,25.6,42.7,11.6,819,965,814,937,0
1530,7.33672,100.0,25.6,42.7,12.1,816,957,837,932,0
1531,7.3948800000000015,100.0,25.6,42.8,11.6,801,937,804,933,0
1532,7.47088,100.0,25.6,42.8,12.0,803,928,818,923,0
1533,7.431769999999997,100.0,25.6,42.7,11.6,779,955,820,955,0
1534,7.335,100.0,25.6,42.7,11.7,820,950,846,953,0
1535,7.396269999999999,100.0,25.6,42.7,11.6,804,962,819,938,0
1536,7.37817,100.0,25.6,42.7,11.7,794,953,815,963,0
1537,7.3670300000000015,100.0,25.6,42.7,11.6,805,954,814,964,0
1538,7.446389999999999,100.0,25.6,42.7,11.7,806,959,809,954,0
1539,7.4276,100.0,25.6,42.7,11.5,807,954,791,931,0
1540,7.38685,100.0,25.6,42.7,11.6,821,957,795,955,0
1541,7.44152,100.0,25.6,42.7,11.6,835,960,808,947,0
1542,7.4241199999999985,100.0,25.6,42.5,11.6,834,926,815,936,0
1543,7.36494,100.0,25.6,42.4,11.7,804,948,798,930,0
1544,7.373989999999999,100.0,25.6,42.1,11.6,804,934,838,942,0
1545,7.368419999999999,100.0,25.6,42.1,11.6,814,948,807,952,0
1546,7.41785,100.0,25.6,42.4,11.8,817,953,822,956,0
1547,7.438039999999999,100.0,25.6,42.4,11.6,884,959,828,952,0
1548,7.382339999999999,100.0,25.6,42.4,11.7,836,957,840,940,0
1549,7.44152,100.0,25.6,42.4,11.6,841,954,843,952,0
1550,7.43038,100.0,25.5,42.2,11.9,861,949,840,929,0
1551,7.3357,100.0,25.5,42.2,11.7,837,949,833,919,0
1552,7.3795600000000015,100.0,25.6,42.3,11.6,852,948,817,938,0
1553,7.368419999999999,100.0,25.6,42.3,11.7,863,952,840,952,0
1554,7.429689999999999,100.0,25.6,42.3,11.5,837,937,843,950,0
1555,7.4262,100.0,25.6,42.3,11.7,840,958,847,954,0
1556,7.41339,100.0,25.6,42.4,11.5,849,956,836,959,0
1557,7.416460000000002,100.0,25.6,42.4,11.6,819,956,824,946,0
1558,7.39054,100.0,25.6,42.4,11.6,819,959,836,955,0
1559,7.411580000000002,100.0,25.6,42.3,11.7,845,961,814,942,0
1560,7.45823,100.0,25.6,42.2,11.6,832,933,830,933,0
1561,7.40741,100.0,25.6,42.2,11.6,848,932,837,937,0
1562,7.404619999999999,100.0,25.6,42.3,11.6,866,952,829,954,0
1563,7.37608,100.0,25.6,42.5,11.7,847,935,837,956,0
1564,7.3795600000000015,100.0,25.6,42.5,11.8,886,953,839,932,0
1565,7.39418,100.0,25.6,42.5,11.6,848,962,818,953,0
1566,7.35515,100.0,25.6,42.5,11.6,875,950,838,941,0
1567,7.40602,100.0,25.6,42.5,11.7,840,963,832,931,0
1568,7.46241,100.0,25.6,42.5,11.7,844,951,845,958,0
1569,7.40045,100.0,25.6,42.3,11.7,856,958,839,959,0
1570,7.39418,100.0,25.6,42.3,12.0,825,928,850,921,0
1571,7.401,100.0,25.6,42.3,11.6,831,934,824,922,0
1572,7.41507,100.0,25.6,42.3,11.9,858,940,833,934,0
1573,7.39975,100.0,25.6,42.3,11.6,823,956,836,950,0
1574,7.38722,100.0,25.6,42.4,11.8,853,963,828,948,0
1575,7.3726,100.0,25.6,42.4,11.6,845,950,828,937,0
1576,7.401839999999999,100.0,25.6,42.4,11.7,890,956,836,934,0
1577,7.3795600000000015,100.0,25.6,42.4,11.5,835,966,836,955,0
1578,7.39418,100.0,25.6,42.4,11.6,857,955,823,955,0
1579,7.4443100000000015,100.0,25.6,42.3,11.6,848,962,857,953,0
1580,7.395569999999997,100.0,25.6,42.2,11.5,841,924,827,952,0
1581,7.3830399999999985,100.0,25.6,42.2,12.6,828,937,836,931,0
1582,7.37051,100.0,25.6,42.2,11.7,827,948,820,934,0
1583,7.40393,100.0,25.6,42.2,11.7,837,948,828,941,0
1584,7.4296,100.0,25.6,42.3,11.7,851,953,866,954,0
1585,7.429689999999999,100.0,25.6,42.4,11.7,835,953,843,936,0
1586,7.34545,100.0,25.6,42.3,11.6,825,962,812,951,0
1587,7.37051,100.0,25.5,42.3,11.6,834,937,832,954,0
1588,7.40896,100.0,25.5,42.3,11.6,878,968,840,955,0
1589,7.373989999999999,100.0,25.5,42.3,11.7,831,923,827,930,0
1590,7.4097,100.0,25.6,42.3,11.6,840,934,823,934,0
1591,7.461710000000001,100.0,25.5,42.3,11.6,790,945,793,929,0
1592,7.38513,100.0,25.5,42.4,11.6,818,936,802,952,0
1593,7.41633,100.0,25.5,42.4,11.7,846,960,836,962,0
1594,7.3531,100.0,25.6,42.6,12.3,815,971,781,934,0
1595,7.39905,100.0,25.6,42.6,11.8,806,952,787,931,0
1596,7.43456,100.0,25.6,42.6,11.7,816,964,826,964,0
1597,7.4310800000000015,100.0,25.5,42.5,11.7,825,937,822,949,0
1598,7.37678,100.0,25.5,42.5,11.8,814,924,819,929,0
1599,7.39098,100.0,25.5,42.4,11.6,819,948,845,954,0
1600,7.37678,100.0,25.6,42.4,11.9,810,955,781,949,0
1601,7.39836,100.0,25.6,42.4,11.5,814,938,766,949,0
1602,7.35867,100.0,25.6,42.4,11.8,821,933,797,952,0
1603,7.468669999999999,100.0,25.6,42.5,11.5,826,968,837,948,0
1604,7.446560000000002,100.0,25.6,42.6,11.7,837,955,838,931,0
1605,7.3670300000000015,100.0,25.6,42.6,11.6,832,954,854,930,0
1606,7.4008600000000015,100.0,25.6,42.6,11.6,821,962,781,946,0
1607,7.37121,100.0,25.6,42.6,11.6,805,946,820,935,0
1608,7.36424,100.0,25.6,42.4,11.7,843,937,828,909,0
1609,7.380260000000002,100.0,25.6,42.3,11.8,788,943,799,947,0
1610,7.42638,100.0,25.6,42.3,11.7,852,935,817,951,0
1611,7.42951,100.0,25.6,42.2,11.6,836,953,817,939,0
1612,7.401,100.0,25.6,42.2,11.6,819,954,794,930,0
1613,7.39905,100.0,25.6,42.2,12.0,833,970,793,929,0
1614,7.41715,100.0,25.6,42.2,11.6,809,954,779,966,0
1615,7.39418,100.0,25.6,42.3,12.0,791,958,833,931,0
1616,7.41785,100.0,25.6,42.3,11.7,834,945,794,953,0
1617,7.84535,100.0,22.1,47.4,136.2,797,954,784,942,0
1618,7.17627,100.0,22.1,47.4,11.7,817,963,817,932,0
1619,7.47354,100.0,22.1,47.4,11.6,822,943,835,942,0
1620,7.36326,100.0,22.3,48.2,11.6,823,932,816,941,0
1621,7.35102,100.0,22.4,47.6,11.7,816,953,803,938,0
1622,7.35589,100.0,22.4,47.1,11.6,815,951,807,944,0
1623,7.42133,100.0,22.4,47.0,11.8,768,939,812,916,0
1624,7.44361,100.0,22.4,46.7,11.6,818,948,817,941,0
1625,7.361460000000001,100.0,22.4,46.5,11.6,828,949,814,945,0
1626,7.3830399999999985,100.0,22.5,46.2,11.6,815,928,835,934,0
1627,7.40528,100.0,22.5,46.0,11.6,811,955,814,954,0
1628,7.429289999999999,100.0,22.5,45.8,11.6,823,938,791,942,0
1629,7.43456,100.0,22.5,45.6,11.9,815,952,826,954,0
1630,7.38243,100.0,22.5,45.0,11.7,838,937,807,950,0
1631,7.382339999999999,100.0,22.5,44.7,11.9,805,958,819,954,0
1632,7.3471199999999985,100.0,22.5,44.5,12.3,840,937,809,930,0
1633,7.40532,100.0,22.5,44.3,12.3,831,954,822,947,0
1634,7.4028800000000015,100.0,22.5,44.1,11.9,833,962,801,954,0
1635,7.3517100000000015,100.0,22.6,44.0,11.8,852,937,813,962,0
1636,7.389310000000001,100.0,22.6,43.5,11.6,849,952,825,964,0
1637,7.39905,100.0,22.6,43.5,11.7,813,952,829,956,0
1638,7.35728,100.0,22.7,43.6,11.5,843,953,811,960,0
1639,7.424810000000001,100.0,22.7,43.6,11.5,807,954,817,935,0
1640,7.452660000000002,100.0,22.7,43.8,11.6,817,961,798,929,0
1641,7.34483,100.0,22.7,43.8,11.5,823,958,765,953,0
1642,7.446389999999999,100.0,24.1,44.6,11.8,962,941,957,959,0
1643,7.445,100.0,24.1,44.6,11.7,959,941,964,959,0
1644,7.34197,100.0,24.1,44.7,11.6,968,939,963,958,0
1645,7.41855,100.0,24.1,44.8,11.6,974,938,974,959,0
1646,7.404539999999999,100.0,24.3,42.5,11.7,966,941,951,959,0
1647,7.4087,100.0,24.3,42.7,11.7,952,941,958,958,0
1648,7.404619999999999,100.0,24.3,42.9,11.8,966,940,978,960,0
1649,7.3839,100.0,24.3,43.0,11.6,977,941,961,960,0
1650,7.4241199999999985,100.0,24.3,43.3,11.7,977,940,967,959,0
1651,7.39836,100.0,24.3,43.4,11.6,972,937,978,974,0
1652,7.3879100000000015,100.0,24.3,43.5,11.7,964,939,950,959,0
1653,7.37886,100.0,24.3,43.5,11.6,943,937,964,960,0
1654,7.3677199999999985,100.0,24.3,43.5,11.7,938,934,971,957,0
1655,7.4355,100.0,24.3,43.6,11.6,974,941,978,957,0
1656,7.42665,100.0,24.3,43.6,11.7,966,941,967,957,0
1657,7.36633,100.0,24.3,43.6,11.6,954,942,966,958,0
1658,7.37678,100.0,24.3,43.6,11.6,970,941,963,957,0
1659,7.39905,100.0,24.3,43.7,11.9,952,941,975,957,0
1660,7.34002,100.0,24.3,43.7,11.6,951,940,979,958,0
1661,7.40393,100.0,24.3,43.8,11.9,975,938,954,977,0
1662,7.44435,100.0,24.3,43.9,11.6,976,938,955,959,0
1663,7.373289999999999,100.0,24.3,43.9,11.8,972,939,951,956,0
1664,7.404539999999999,100.0,24.3,43.9,11.7,960,938,963,957,0
1665,7.4095,100.0,24.3,43.9,11.6,954,938,960,956,0
1666,7.3719,100.0,24.3,43.9,11.7,961,937,973,956,0
1667,7.404619999999999,100.0,24.3,44.0,11.6,954,944,977,957,0
1668,7.3699,100.0,24.3,44.1,11.5,961,942,980,959,0
1669,7.41265,100.0,24.3,44.3,11.7,977,944,966,957,0
1670,7.429689999999999,100.0,24.3,44.3,11.6,981,941,973,957,0
1671,7.365639999999999,100.0,24.3,44.5,11.7,966,936,958,975,0
1672,7.41781,100.0,24.3,44.6,11.8,939,939,967,957,0
1673,7.40675,100.0,24.3,44.7,11.7,972,939,943,957,0
1674,7.373289999999999,100.0,24.3,44.7,11.6,969,938,969,957,0
1675,7.38022,100.0,24.3,44.8,11.6,949,937,978,955,0
1676,7.389310000000001,100.0,24.3,44.8,11.7,962,937,969,958,0
1677,7.39348,100.0,24.3,44.9,11.7,970,942,976,957,0
1678,7.47633,100.0,24.3,44.9,11.7,950,943,960,957,0
1679,7.4096,100.0,24.3,45.0,11.6,951,944,944,956,0
1680,7.346139999999999,100.0,24.3,45.0,11.9,974,944,959,958,0
1681,7.4111699999999985,100.0,24.3,45.0,11.8,951,938,957,977,0
1682,7.39643,100.0,24.3,45.1,11.7,956,937,971,958,0
1683,7.404619999999999,100.0,24.3,45.1,11.7,962,939,966,958,0
1684,7.37817,100.0,24.3,45.2,11.7,942,938,971,957,0
1685,7.38652,100.0,24.3,45.2,11.5,970,936,956,958,0
1686,7.41715,100.0,24.3,45.3,11.7,965,935,980,956,0
1687,7.39975,100.0,24.3,45.4,11.6,976,946,973,958,0
1688,7.39418,100.0,24.4,45.4,11.6,962,945,969,955,0
1689,7.36695,100.0,24.4,45.5,11.8,972,946,972,956,0
1690,7.40253,100.0,24.4,45.6,11.6,964,944,975,956,0
1691,7.49373,100.0,24.4,44.9,11.7,813,941,834,926,0
1692,7.354419999999997,100.0,24.4,44.8,11.6,837,964,835,950,0
1693,7.34405,100.0,24.4,44.7,11.6,879,955,851,951,0
1694,7.39348,100.0,24.4,44.6,11.5,828,931,846,928,0
1695,7.42899,100.0,24.4,44.3,11.5,826,956,840,954,0
1696,7.414860000000001,100.0,24.5,43.7,11.6,846,933,832,927,0
1697,7.4095,100.0,24.5,43.6,11.6,814,968,846,949,0
1698,7.39127,100.0,24.5,43.4,11.6,846,934,866,961,0
1699,7.39275,100.0,24.5,41.6,11.6,822,955,863,955,0
1700,7.4008600000000015,100.0,24.5,41.6,11.6,852,956,840,957,0
1701,7.39127,100.0,24.5,42.3,11.6,880,949,843,964,0
1702,7.34823,100.0,24.6,42.3,11.6,842,935,862,951,0
1703,7.40253,100.0,24.6,42.3,13.6,838,936,854,951,0
1704,7.438039999999999,100.0,24.6,42.3,11.5,871,937,850,931,0
1705,7.40741,100.0,24.6,42.4,11.6,849,953,828,957,0
1706,7.4081,100.0,24.6,42.4,11.5,845,954,848,955,0
1707,7.4095,100.0,24.6,42.4,11.6,832,952,846,931,0
1708,7.35728,100.0,24.6,42.4,11.5,846,962,839,948,0
1709,7.40671,100.0,24.6,42.4,11.6,850,942,849,933,0
1710,7.3757899999999985,100.0,24.6,45.1,11.5,857,948,851,945,0
1711,7.3726,100.0,24.6,45.2,11.7,855,963,829,963,0
1712,7.40253,100.0,24.6,45.2,11.7,837,937,853,952,0
1713,7.46277,100.0,24.6,45.3,11.6,815,967,847,957,0
1714,7.39418,100.0,24.7,44.8,11.5,856,954,839,932,0
1715,7.36355,100.0,24.7,44.8,11.6,841,957,860,930,0
1716,7.42899,100.0,24.7,44.9,11.6,835,964,852,953,0
1717,7.374689999999997,100.0,24.7,44.9,11.5,830,943,840,942,0
1718,7.37121,100.0,24.7,44.1,11.6,841,951,837,941,0
1719,7.397660000000001,100.0,24.7,44.0,11.8,840,970,854,953,0
1720,7.339180000000002,100.0,24.7,44.0,11.6,840,961,843,943,0
1721,7.4008600000000015,100.0,24.7,43.9,11.5,834,956,835,955,0
1722,7.46351,100.0,24.8,43.8,11.5,825,966,861,963,0
1723,7.3914,100.0,24.8,43.7,11.8,819,937,825,946,0
1724,7.352410000000001,100.0,24.8,43.7,11.5,815,936,855,953,0
1725,7.41855,100.0,24.8,43.6,11.6,849,963,840,944,0
1726,7.431769999999997,100.0,24.8,43.5,11.6,827,959,858,962,0
1727,7.3795600000000015,100.0,24.8,43.3,11.6,825,962,847,963,0
1728,7.488569999999997,100.0,24.8,42.7,11.6,832,948,838,944,0
1729,7.38513,100.0,24.8,42.6,11.7,832,951,848,949,0
1730,7.3183,100.0,24.8,42.6,11.6,865,956,849,954,0
1731,7.4355,100.0,24.8,42.5,11.6,859,940,837,963,0
1732,7.397660000000001,100.0,24.8,42.5,11.7,837,957,850,957,0
1733,7.32862,100.0,24.6,42.8,11.6,841,955,870,933,0
1734,7.35102,100.0,24.8,42.4,11.6,867,952,849,947,0
1735,7.47842,100.0,24.9,42.5,11.7,882,953,827,956,0
1736,7.40602,100.0,24.9,42.5,11.7,821,944,848,931,0
1737,7.35659,100.0,24.9,42.7,11.6,877,961,837,957,0
1738,7.46658,100.0,24.9,42.8,11.6,821,936,824,926,1
1739,7.33017,100.0,25.2,43.0,12.1,964,859,976,916,0
1740,7.444269999999999,100.0,25.2,43.2,11.6,964,859,975,915,0
1741,7.35853,100.0,25.3,43.4,11.6,961,860,980,915,0
1742,7.417889999999999,100.0,25.3,43.4,11.7,958,858,965,914,0
1743,7.4081,100.0,25.3,43.5,11.4,963,859,976,914,0
1744,7.39151,100.0,25.3,43.5,11.6,958,858,967,915,0
1745,7.46277,100.0,25.3,43.5,11.6,969,858,973,914,0
1746,7.38443,100.0,25.3,43.5,12.0,953,859,958,915,0
1747,7.38722,100.0,25.3,43.6,11.7,961,860,971,916,0
1748,7.36912,100.0,25.3,43.6,11.7,973,851,971,904,0
1749,7.39216,100.0,25.4,43.5,11.7,958,864,966,913,0
1750,7.44097,100.0,25.3,43.9,11.8,957,864,971,914,0
1751,7.39836,100.0,25.3,44.0,11.6,958,863,973,915,0
1752,7.43503,100.0,25.3,44.1,11.5,953,865,976,914,0
1753,7.433860000000001,100.0,25.3,44.1,11.7,959,864,967,914,0
1754,7.31133,100.0,25.3,44.1,11.5,961,863,971,914,0
1755,7.360069999999999,100.0,25.3,44.1,11.7,960,863,968,914,0
1756,7.6120899999999985,100.0,25.3,44.1,11.6,949,863,970,916,0
1757,7.45962,100.0,25.3,44.1,11.6,962,864,970,915,0
1758,7.33149,100.0,25.3,44.2,11.5,946,851,967,906,0
1759,7.32885,100.0,25.4,44.3,11.7,959,863,974,910,0
1760,7.32595,100.0,25.3,44.3,11.5,960,863,975,912,0
1761,7.440819999999999,100.0,25.4,44.4,11.7,962,863,968,911,0
1762,7.42439,100.0,25.3,44.4,11.5,968,865,973,912,0
1763,7.397660000000001,100.0,25.3,44.4,11.9,958,863,963,912,0
1764,7.39905,100.0,25.3,44.4,11.7,961,863,966,910,0
1765,7.4258,100.0,25.3,44.3,11.7,959,864,965,911,0
1766,7.38543,100.0,25.3,44.2,11.5,968,862,975,911,0
1767,7.40045,100.0,25.3,44.2,11.9,959,864,966,911,0
1768,7.40931,100.0,25.3,44.2,11.6,959,849,972,906,0
1769,7.3726,100.0,25.4,44.3,11.6,965,864,966,907,0
1770,7.40799,100.0,25.4,44.3,11.7,970,863,957,906,0
1771,7.3967800000000015,100.0,25.4,44.1,11.7,965,864,971,906,0
1772,7.33215,100.0,25.4,44.1,11.7,957,863,974,906,0
1773,7.388210000000001,100.0,25.4,44.0,11.6,969,863,958,906,0
1774,7.4269,100.0,25.4,44.1,11.7,953,864,965,906,0
1775,7.38095,100.0,25.4,44.1,11.6,962,864,973,906,0
1776,7.3830399999999985,100.0,25.4,44.2,11.7,957,864,963,905,0
1777,7.39933,100.0,25.4,44.3,11.7,953,864,970,904,0
1778,7.395569999999997,100.0,25.4,44.4,12.1,969,849,968,907,0
1779,7.37436,100.0,25.4,44.4,11.7,958,864,968,905,0
1780,7.41921,100.0,25.4,44.4,11.6,968,865,967,909,0
1781,7.43174,100.0,25.4,44.4,11.5,969,863,979,913,0
1782,7.38513,100.0,25.4,44.3,11.9,958,863,961,913,0
1783,7.383589999999999,100.0,25.4,44.3,11.6,959,864,977,913,0
1784,7.42448,100.0,25.4,44.2,12.9,958,863,971,912,0
1785,7.3770000000000024,100.0,25.4,44.2,11.8,953,864,943,914,0
1786,7.38161,100.0,25.4,44.3,11.6,962,864,979,912,0
1787,7.42133,100.0,25.4,44.4,11.6,955,848,968,904,0
1788,7.425510000000001,100.0,25.4,44.4,11.6,962,863,948,914,0
1789,7.396269999999999,100.0,25.4,44.4,12.0,969,863,971,915,0
